Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Lanes_or_Medians,Light_conditions,Weather_conditions,Type_of_collision,Cause_of_accident,Location,Accident_severity
14:10:00,Monday,31-50,Male,Junior high school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Driving under the influence of drugs,"Outer Ring Road, Chennai",Slight Injury
17:59:00,Friday,31-50,Male,Junior high school,Owner,Above 10yr,other,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Old Mahabalipuram Road, Chennai",Slight Injury
07:19:00,Wednesday,18-30,Male,High school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Tambaram, Chennai",Serious Injury
07:19:00,Wednesday,31-50,Male,High school,Owner,2-5yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Driving carelessly,"ECR, Chennai",Serious Injury
15:10:00,Friday,18-30,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Driving to the left,"GST Road, Chennai",Slight Injury
15:10:00,Friday,31-50,Male,Elementary school,Employee,2-5yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Overtaking,"Alandur, Chennai",Slight Injury
10:53:00,Monday,Unknown,Male,Elementary school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Rajiv Gandhi Salai, Chennai",Slight Injury
12:10:00,Tuesday,Unknown,Male,Junior high school,Employee,1-2yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Poonamallee High Road, Chennai",Serious Injury
15:00:00,Saturday,Unknown,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Porur, Chennai",Slight Injury
15:00:00,Saturday,31-50,Male,,,,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Velachery Main Road, Chennai",Slight Injury
14:16:00,Wednesday,Unknown,Male,Elementary school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"OMR, Chennai",Slight Injury
14:16:00,Wednesday,Unknown,Male,Elementary school,Employee,Below 1yr,other,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Chromepet, Chennai",Slight Injury
14:16:00,Wednesday,Unknown,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Outer Ring Road, Chennai",Slight Injury
14:16:00,Wednesday,Over 51,Male,Elementary school,Owner,1-2yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Old Mahabalipuram Road, Chennai",Slight Injury
14:16:00,Wednesday,31-50,Male,Junior high school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Tambaram, Chennai",Slight Injury
14:16:00,Wednesday,18-30,Male,Junior high school,Employee,2-5yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"ECR, Chennai",Slight Injury
17:34:00,Monday,31-50,Male,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"GST Road, Chennai",Slight Injury
17:34:00,Monday,Over 51,Male,High school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Alandur, Chennai",Slight Injury
12:00:00,Tuesday,Unknown,Male,Junior high school,Employee,Above 10yr,other,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Rajiv Gandhi Salai, Chennai",Slight Injury
12:00:00,Tuesday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Poonamallee High Road, Chennai",Slight Injury
21:44:00,Monday,18-30,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Vehicle with vehicle collision,No distancing,"Porur, Chennai",Slight Injury
21:44:00,Monday,18-30,Male,Junior high school,Employee,2-5yr,Undivided Two way,Darkness - lights lit,Raining,Vehicle with vehicle collision,No priority to vehicle,"Velachery Main Road, Chennai",Slight Injury
20:14:00,Thursday,Over 51,Male,Junior high school,Employee,5-10yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"OMR, Chennai",Slight Injury
17:25:00,Wednesday,18-30,Male,Junior high school,Employee,1-2yr,Double carriageway (median),Daylight,Unknown,Collision with roadside objects,No distancing,"Chromepet, Chennai",Slight Injury
17:25:00,Wednesday,Unknown,Male,Elementary school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Unknown,Vehicle with vehicle collision,No distancing,"Outer Ring Road, Chennai",Slight Injury
17:25:00,Wednesday,Unknown,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Unknown,Collision with pedestrians,Getting off the vehicle improperly,"Old Mahabalipuram Road, Chennai",Slight Injury
15:51:00,Tuesday,18-30,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Tambaram, Chennai",Slight Injury
10:45:00,Thursday,Over 51,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Changing lane to the left,"166 Feet Road, Anna Nagar",Slight Injury
10:45:00,Thursday,18-30,Male,Junior high school,Employee,Above 10yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Nungambakkam, Chennai",Slight Injury
10:45:00,Thursday,Over 51,Male,Elementary school,Owner,5-10yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Mount Road, Chennai",Slight Injury
15:56:00,Friday,31-50,Male,Elementary school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"T Nagar, Chennai",Slight Injury
15:56:00,Friday,18-30,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"GST Road, Chennai",Slight Injury
17:23:00,Thursday,18-30,Male,,,,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Overtaking,"Chromepet, Chennai",Slight Injury
17:23:00,Thursday,31-50,Male,High school,Owner,5-10yr,other,Daylight,Normal,Rollover,Driving carelessly,"Outer Ring Road, Chennai",Slight Injury
17:23:00,Thursday,31-50,Male,Elementary school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Moving Backward,"Old Mahabalipuram Road, Chennai",Slight Injury
14:09:00,Thursday,Over 51,Male,,,,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Tambaram, Chennai",Slight Injury
14:09:00,Thursday,31-50,Male,,,,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Overtaking,"Rajiv Gandhi Salai, Chennai",Slight Injury
15:15:00,Thursday,18-30,Male,High school,Owner,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Driving carelessly,"Poonamallee High Road, Chennai",Slight Injury
15:15:00,Thursday,Under 18,Male,Junior high school,Employee,1-2yr,,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Porur, Chennai",Slight Injury
16:52:00,Sunday,18-30,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Velachery Main Road, Chennai",Slight Injury
16:52:00,Sunday,31-50,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"OMR, Chennai",Slight Injury
08:46:00,Friday,Over 51,Male,Junior high school,Employee,1-2yr,,Daylight,Normal,Vehicle with vehicle collision,Driving to the left,"Alandur, Chennai",Slight Injury
08:55:00,Monday,Over 51,Male,High school,Owner,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"GST Road, Chennai",Slight Injury
08:55:00,Monday,18-30,Male,Junior high school,Employee,Above 10yr,other,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Old Mahabalipuram Road, Chennai",Slight Injury
17:18:00,Sunday,Unknown,Female,Junior high school,Employee,1-2yr,other,Daylight,Normal,Collision with pedestrians,No distancing,"Tambaram, Chennai",Slight Injury
17:18:00,Sunday,18-30,Male,Junior high school,Employee,1-2yr,other,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"167 Feet Road, Anna Nagar",Slight Injury
17:18:00,Sunday,18-30,Male,High school,Employee,2-5yr,,Daylight,Normal,Collision with roadside objects,Driving under the influence of drugs,"Nungambakkam, Chennai",Slight Injury
17:54:00,Friday,31-50,Male,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Mount Road, Chennai",Slight Injury
22:35:00,Thursday,18-30,Male,Junior high school,Employee,1-2yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the left,"T Nagar, Chennai",Fatal injury
00:10:00,Sunday,Unknown,Male,Elementary school,Employee,5-10yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,Moving Backward,"Rajiv Gandhi Salai, Chennai",Slight Injury
00:10:00,Sunday,Unknown,Male,Junior high school,Employee,5-10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"Kamarajar Salai, Chennai",Slight Injury
00:10:00,Sunday,31-50,Male,Junior high school,Employee,1-2yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the right,"Thirumangalam, Chennai",Slight Injury
21:45:00,Tuesday,18-30,Male,Elementary school,Other,5-10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Moving Backward,"GST Road, Chennai",Slight Injury
21:45:00,Tuesday,31-50,Male,Junior high school,Employee,2-5yr,Double carriageway (median),Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"Poonamallee High Road, Chennai",Slight Injury
21:45:00,Tuesday,31-50,Male,Elementary school,Employee,5-10yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving to the left,"Porur, Chennai",Slight Injury
21:45:00,Tuesday,31-50,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving to the left,"Velachery Main Road, Chennai",Slight Injury
21:45:00,Tuesday,31-50,Male,Junior high school,Employee,Above 10yr,One way,Darkness - lights lit,Normal,Collision with roadside objects,Moving Backward,"OMR, Chennai",Slight Injury
12:31:00,Friday,31-50,Male,Elementary school,Owner,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Chromepet, Chennai",Slight Injury
16:52:00,Wednesday,18-30,Male,Elementary school,Employee,5-10yr,other,Daylight,Normal,Collision with roadside objects,Overtaking,"Outer Ring Road, Chennai",Slight Injury
16:52:00,Wednesday,18-30,Male,Junior high school,Owner,1-2yr,other,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Old Mahabalipuram Road, Chennai",Slight Injury
08:20:00,Friday,Over 51,Male,Elementary school,Employee,Above 10yr,One way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Tambaram, Chennai",Slight Injury
02:00:00,Saturday,Unknown,Male,Junior high school,Employee,5-10yr,One way,Darkness - lights lit,Normal,,Driving under the influence of drugs,"ECR, Chennai",Slight Injury
02:00:00,Saturday,18-30,Male,Junior high school,Employee,2-5yr,Undivided Two way,Darkness - lights lit,Normal,Collision with pedestrians,No distancing,"GST Road, Chennai",Slight Injury
16:15:00,Friday,Over 51,Male,Elementary school,Employee,Above 10yr,other,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Alandur, Chennai",Slight Injury
16:15:00,Friday,Over 51,Male,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Rajiv Gandhi Salai, Chennai",Slight Injury
15:45:00,Monday,31-50,Male,Elementary school,Employee,Above 10yr,other,Daylight,Unknown,Vehicle with vehicle collision,Changing lane to the right,"Mount Road, Chennai",Slight Injury
17:36:00,Monday,Unknown,Male,Junior high school,Employee,Above 10yr,other,Daylight,Normal,Collision with pedestrians,No distancing,"Vadapalani, Chennai",Slight Injury
17:36:00,Monday,18-30,Male,Junior high school,Employee,2-5yr,Double carriageway (median),Daylight,Normal,Collision with roadside objects,Driving at high speed,"Thirumangalam High Road, Chennai",Slight Injury
17:36:00,Monday,18-30,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,,Changing lane to the right,"Perambur, Chennai",Slight Injury
13:12:00,Saturday,Over 51,Male,Junior high school,Employee,Above 10yr,other,Daylight,Raining,Vehicle with vehicle collision,No priority to vehicle,"GST Road, Chennai",Slight Injury
13:12:00,Saturday,18-30,Male,Junior high school,Employee,Below 1yr,other,Daylight,Raining,,No distancing,"Old Mahabalipuram Road, Chennai",Slight Injury
12:20:00,Monday,31-50,Male,Junior high school,Owner,Above 10yr,Two-way (divided with solid lines road marking),Daylight,Normal,,Turnover,"Tambaram, Chennai",Slight Injury
16:09:00,Friday,Over 51,Male,High school,Other,Above 10yr,Undivided Two way,Daylight,Normal,,No distancing,"ECR, Chennai",Serious Injury
16:09:00,Friday,Under 18,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"OMR, Chennai",Serious Injury
20:29:00,Tuesday,18-30,Male,Elementary school,,,other,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Alandur, Chennai",Slight Injury
15:14:00,Tuesday,18-30,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Changing lane to the left,"Vadapalani, Chennai",Slight Injury
15:14:00,Tuesday,Over 51,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Driving carelessly,"Thirumangalam High Road, Chennai",Slight Injury
15:14:00,Tuesday,Unknown,Female,Junior high school,Owner,Below 1yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Perambur, Chennai",Slight Injury
15:42:00,Tuesday,Under 18,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"GST Road, Chennai",Serious Injury
15:42:00,Tuesday,Under 18,Male,Elementary school,Employee,2-5yr,other,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Old Mahabalipuram Road, Chennai",Serious Injury
16:30:00,Monday,18-30,Male,Junior high school,Owner,2-5yr,other,Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Tambaram, Chennai",Serious Injury
16:30:00,Monday,31-50,Male,Elementary school,Employee,2-5yr,other,Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"ECR, Chennai",Serious Injury
11:31:00,Monday,Over 51,Male,Junior high school,Owner,2-5yr,other,Daylight,Normal,Rollover,No priority to vehicle,"GST Road, Chennai",Slight Injury
11:31:00,Monday,31-50,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Alandur, Chennai",Slight Injury
11:31:00,Monday,Unknown,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Changing lane to the left,"Rajiv Gandhi Salai, Chennai",Slight Injury
